Model,Class,Q,e,i,H6,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25.5
Unk,SS,10,0.3,10,,,1.73205080756888,5.71547606649408,18.7794213613377,95.530099968544,357.625502446344,634.417843380843,306.186217847897,71.0352025407122,4.08248290463863,,0.816496580927726,4.08248290463863,4.08248290463863,6.53197264742181,13.8804418757713,26
Unk,SS,10,0.3,15,,,0.577350269189626,4.89897948556636,29.3938769133981,106.961052101532,422.128732339634,740.562398901448,308.635707590681,58.7877538267963,8.16496580927726,4.89897948556636,8.16496580927726,8.98146239020499,22.0454076850486,24.4948974278318,40.0083324654586,88
Unk,SS,10,0.3,20,,1.15470053837925,3.46410161513776,4.08248290463863,35.9258495608199,113.493024748954,359.258495608199,614.821925438578,299.654245200475,65.3197264742181,8.98146239020499,4.08248290463863,8.16496580927726,10.6144555520604,17.96292478041,34.2928563989645,38.3753393036031,111.333333333333
Unk,SS,10,0.3,25,,,,8.16496580927726,27.7608837515427,84.9156444164835,319.250163142741,460.504071643238,226.986049497908,52.2557811793745,10.6144555520604,4.08248290463863,2.44948974278318,10.6144555520604,10.6144555520604,17.1464281994822,22.0454076850486,71.3333333333333
Unk,SS,10,0.3,30,,0.577350269189626,0.577350269189626,4.08248290463863,12.2474487139159,55.5217675030854,153.501357214413,310.268700752536,111.043535006171,40.0083324654586,4.08248290463863,1.63299316185545,1.63299316185545,5.71547606649408,6.53197264742181,10.6144555520604,11.4309521329882,34.6666666666667
Unk,SS,10,0.3,40,,0.408248290463863,,2.3094010767585,8.08290376865476,44.4559707276012,114.892703568736,165.699527257423,82.5610884941165,16.7431578064991,0.577350269189626,,0.577350269189626,0.577350269189626,1.73205080756888,3.46410161513776,2.88675134594813,11.7851130197758
Unk,SS,10,0.3,60,,,0.288675134594813,,2.04124145231932,6.12372435695795,11.839200423452,29.3938769133981,16.7381799090184,3.67423461417477,,,,0.408248290463863,,0.408248290463863,0.408248290463863,0.333333333333333
Unk,SS,10,0.3,90,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.3,180,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.4,2,,,1.69967317119759,1.20185042515466,10.816653826392,19.2296068024746,99.753585287837,195.90161930021,117.781341665157,19.2296068024746,,,,,,,,
Unk,SS,10,0.4,5,,,,8.83176086632784,21.588748784357,62.8036328272202,182.523057904109,367.990036096993,207.055726977242,38.2709637540873,5.8878405775519,,,,,,,
Unk,SS,10,0.4,10,,,1.07496769977314,9.88152035085919,26.6040932523132,124.659179810839,363.335902131592,655.220810956971,404.382217435161,89.6938001077989,4.56070170039655,0.760116950066092,,,1.52023390013218,,3.04046780026437,3.72379734500505
Unk,SS,10,0.4,15,0.310316445417088,,0.53748384988657,5.32081865046264,27.3642102023793,107.176489959319,404.382217435161,768.478236516819,437.827363238069,85.1330984074023,8.36128645072701,,,,1.52023390013218,1.52023390013218,6.84105255059483,11.1713920350152
Unk,SS,10,0.4,20,,,,8.36128645072701,39.5260814034368,121.618712010575,389.939995383905,716.030166962259,410.46315303569,82.0926306071379,8.36128645072701,0.760116950066092,1.52023390013218,3.04046780026437,1.52023390013218,1.52023390013218,6.08093560052874,13.0332907075177
Unk,SS,10,0.4,25,,,,6.08093560052874,22.0433915519167,102.615788258922,283.523622374652,550.324671847851,297.965844425908,76.0116950066092,3.04046780026437,,0.760116950066092,0.760116950066092,1.52023390013218,3.04046780026437,4.56070170039655,6.82696179917593
Unk,SS,10,0.4,30,,,0.53748384988657,3.80058475033046,12.1618712010575,72.2111102562787,178.627483265532,380.058475033046,192.309588366721,40.2861983535029,5.32081865046264,,,0.760116950066092,,0.760116950066092,0.760116950066092,3.10316445417088
Unk,SS,10,0.4,40,,,0.380058475033046,1.61245154965971,12.3621285473911,31.7115471433076,101.584447628562,219.830894603607,116.096511575499,30.6365794435345,0.53748384988657,,0.53748384988657,,,0.53748384988657,0.53748384988657,2.19426862868128
Unk,SS,10,0.4,60,,,0.268741924943285,,2.66040932523132,7.22111102562787,15.2023390013218,32.685028852842,16.342514426421,4.56070170039655,0.380058475033046,,,,,,,
Unk,SS,10,0.4,90,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.4,180,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.5,2,,,,3.3166247903554,7.73879117749594,18.7942071453473,81.8100781620999,187.942071453473,118.292950856009,17.6886655485621,2.21108319357027,,,,,,,
Unk,SS,10,0.5,5,,,0.638284738504226,3.61068373539376,19.8587605446657,57.7709397663002,134.497969143418,361.971044473225,276.217305757623,47.8415594939673,3.61068373539376,,,,,,,
Unk,SS,10,0.5,10,,,1.97765292989218,9.08967668414131,30.0658536475443,103.482473019455,329.325978325428,669.140045132557,476.159217069249,103.482473019455,5.59364719024081,,,,,,,
Unk,SS,10,0.5,15,,,1.48323969741913,9.08967668414131,28.6674418499841,113.970561501156,327.228360629087,781.012988937373,538.388542060678,137.0443561609,8.39047078536121,,,,,,,
Unk,SS,10,0.5,20,,0.494413232473044,1.48323969741913,11.1872943804816,22.3745887609632,94.3927963353136,292.268065690082,692.2138397923,520.908394591175,116.068179197497,6.29285308902091,,,,,,,0.57089922571845
Unk,SS,10,0.5,25,,0.494413232473044,2.47206616236522,6.99205898780101,25.8706182548637,79.0102665621514,249.616505864496,513.916335603374,367.782302758333,72.7174134731305,10.4880884817015,,,,,,,
Unk,SS,10,0.5,30,,,,3.49602949390051,20.976176963403,44.7491775219265,139.84117975602,361.489449669312,250.315711763276,48.245207015827,5.59364719024081,,,,,,,
Unk,SS,10,0.5,40,,,0.349602949390051,0.494413232473044,9.88826464946088,26.6983145535444,84.5446627528906,201.226185616529,134.480399232668,35.5977527380592,2.96647939483827,,,,,,,
Unk,SS,10,0.5,60,,,,,1.04880884817015,8.39047078536121,17.4801474695025,36.3587067365653,22.3745887609632,5.24404424085076,,,,,,,,
Unk,SS,10,0.5,90,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.5,180,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.7,2,,,0.471404520791032,,4,24.6666666666667,78.6666666666667,212,253.333333333333,53.3333333333333,5.33333333333333,,,,,,,
Unk,SS,10,0.7,5,,,0.384900179459751,3.2659863237109,13.0639452948436,52.8001122333263,156.767343538123,474.656679045985,448.528788456297,112.132197114074,7.07630370137363,,,,,,,
Unk,SS,10,0.7,10,,0.894427190999916,2.98142396999972,9.69765149118303,29.5145914949049,80.5326710789547,289.242996650068,782.979948657691,904.411410808156,233.165272809749,21.0818510677892,,,,,,,
Unk,SS,10,0.7,15,,0.298142396999972,5.06842074899952,8.01110340575989,33.3093246871069,90.6519595914935,314.541217931415,904.411410808156,984.1008078444,271.955878774481,18.5520289396545,,,,,,,
Unk,SS,10,0.7,20,,0.298142396999972,1.49071198499986,4.21637021355784,31.201139580328,91.4952336342051,269.00441962499,821.770554622423,912.422514213916,224.732532382633,15.1789327688082,,,,,,,
Unk,SS,10,0.7,25,,,0.596284793999944,8.01110340575989,20.6602140464334,68.305197459637,224.732532382633,643.418094588926,706.663647792294,156.848971944352,12.6491106406735,,,,,,,
Unk,SS,10,0.7,30,,,1.49071198499986,2.5298221281347,12.2274736193177,41.7420651142226,147.151320453169,409.409547736466,475.184923067968,113.841995766062,8.01110340575989,,,,,,,
Unk,SS,10,0.7,40,,,,2.68328157299975,8.64612951299919,26.5346733329975,82.2873015719923,259.383885389976,270.713296475975,66.4857545309937,4.77027835199955,,,,,,,
Unk,SS,10,0.7,60,,,0.149071198499986,0.421637021355784,0.843274042711568,3.79473319220206,14.5464772367745,41.1096095821889,47.2233463918478,12.2274736193177,0.843274042711568,,,,,,,
Unk,SS,10,0.7,90,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.7,180,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.9,2,,,,,0.942809041582063,2.82842712474619,13.1993265821489,43.3692159127749,56.0971379741328,32.5269119345812,2.82842712474619,,,,,,,
Unk,SS,10,0.9,5,,,0.272165526975909,0.38490017945975,1.539600717839,6.54330305081576,21.1695098702863,76.2102355330306,133.945262451993,53.1162247654456,8.46780394811451,,,,,,,
Unk,SS,10,0.9,10,,,0.632455532033676,2.0869967789998,3.57770876399966,14.6089774529986,40.5473659919962,148.176771308986,247.756331906977,108.82197490499,11.3294110859989,,,,,,,
Unk,SS,10,0.9,15,,,0.843274042711568,1.49071198499986,4.77027835199955,11.031268688999,44.7213595499958,171.133735877984,268.030014902975,135.058505840987,12.5219806739988,,,,,,,
Unk,SS,10,0.9,20,,0.210818510677892,,1.49071198499986,3.57770876399966,11.3294110859989,47.4046411229955,154.139619248985,252.824752655976,108.82197490499,16.0996894379985,,,,,,,
Unk,SS,10,0.9,25,,,0.210818510677892,0.596284793999944,2.98142396999972,7.15541752799933,33.6900908609968,115.679250035989,183.655716551983,88.5482919089917,9.24241430699913,,,,,,,
Unk,SS,10,0.9,30,,,0.421637021355784,0.298142396999972,1.78885438199983,4.17399355799961,17.5904014229983,76.3244536319928,115.082965241989,56.6470554299947,4.47213595499958,,,,,,,
Unk,SS,10,0.9,40,,0.149071198499986,0.447213595499958,,1.68654808542314,4.21637021355784,11.3841995766062,51.2288980947277,89.1762300167483,35.8391468152416,5.05964425626941,,,,,,,
Unk,SS,10,0.9,60,,,,,,0.447213595499958,1.78885438199983,9.5405567039991,12.6710518724988,6.70820393249937,0.596284793999944,,,,,,,
Unk,SS,10,0.9,90,,,,,,,,,,,,,,,,,,
Unk,SS,10,0.9,180,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,2,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,5,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,10,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,15,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,20,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,25,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,30,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,40,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,60,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,90,,,,,,,,,,,,,,,,,,
Unk,SS,10,1.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.1,2,,,0.689202437604511,0.974679434480897,4.87339717240448,11.6961532137708,38.012497944755,15.5948709516943,,,,,,,,,,
Unk,SS,20,0.1,5,,,0.562731433871138,7.16240183178799,11.9373363863133,45.3618782679906,95.4986910905066,33.4245418816773,,,,,,,,,,
Unk,SS,20,0.1,10,,,1.3076696830622,5.54797260267208,40.0686910192984,74.5894094359246,154.726791474521,66.575671232065,,,,,,,,,,
Unk,SS,20,0.1,15,,,1.3076696830622,8.01373820385967,33.2878356160325,96.781299846613,189.247509891148,57.3290502276115,,,,,,,,,,
Unk,SS,20,0.1,20,,,0.871779788708135,14.7945936071255,37.6029254181108,88.1511202424564,143.630846269177,73.3565266353308,,,,,,,,,,
Unk,SS,20,0.1,25,,,1.74355957741627,12.328828005938,22.1918904106883,60.411257229096,117.123866056411,41.918015220189,,,,,,,,,,
Unk,SS,20,0.1,30,,,0.871779788708135,5.54797260267208,13.5617108065318,40.0686910192984,81.3702648391905,29.5891872142511,,,,,,,,,,
Unk,SS,20,0.1,40,,,,1.74355957741627,10.8972473588517,28.3328431330144,41.4095399636364,13.9484766193302,,,,,,,,,,1.06770782520313
Unk,SS,20,0.1,60,,,,0.308220700148449,1.2328828005938,4.31508980207828,9.55484170460192,2.46576560118759,,,,,,,,,,
Unk,SS,20,0.1,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.2,2,,,1.30384048104053,2.76586333718787,9.21954445729289,14.7512711316686,40.5659956120887,18.4390889145858,,,,,,,,,,
Unk,SS,20,0.2,5,,,1.06458129484475,6.77495387438173,13.5499077487635,40.6497232462904,67.7495387438173,27.852588150236,,,,,,,,,,
Unk,SS,20,0.2,10,,0.412310562561766,0.412310562561766,6.99714227381436,29.1547594742265,60.6418997063911,104.957134107215,48.9799959167005,,,,,,,,,,
Unk,SS,20,0.2,15,,,,9.91261822123701,34.4026161795873,73.4699938750508,118.36832346536,62.3911852748447,,,,,,,,,,
Unk,SS,20,0.2,20,,,1.64924225024706,6.99714227381436,25.6561883373193,82.7995169068033,116.619037896906,55.3940430010304,,,,,,,,,,
Unk,SS,20,0.2,25,,,1.2369316876853,5.8309518948453,24.4899979583503,60.6418997063911,81.0502313383497,48.9799959167005,,,,,,,,,,
Unk,SS,20,0.2,30,,0.412310562561766,0.412310562561766,3.49857113690718,17.4928556845359,32.0702354216492,66.4728516012364,25.6561883373193,,,,,,,,,,
Unk,SS,20,0.2,40,,,0.58309518948453,3.7107950630559,10.7200746266059,21.0278386906501,39.1695034433678,16.4924225024706,,,,,,,,,,
Unk,SS,20,0.2,60,,,0.206155281280883,0.291547594742265,,4.66476151587624,5.8309518948453,3.49857113690718,,,,,,,,,,
Unk,SS,20,0.2,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.2,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.3,2,,,1.22474487139159,0.866025403784439,13.856406460551,15.5884572681199,28.5788383248865,13.856406460551,,,,,,,,,,
Unk,SS,20,0.3,5,,,0.5,3.53553390593274,12.7279220613579,38.1837661840736,52.3259018078045,19.7989898732233,,,,,,,,,,
Unk,SS,20,0.3,10,,,1.93649167310371,4.9295030175465,27.9338504327635,62.4403715555889,80.5152159532594,49.295030175465,,,,,,,,,,
Unk,SS,20,0.3,15,,,0.387298334620742,9.85900603509299,29.0292955477738,56.9631459805373,98.5900603509299,43.8178046004133,,,,,,,,,,
Unk,SS,20,0.3,20,,0.387298334620742,2.32379000772445,8.21583836257749,29.0292955477738,54.2245331930115,88.1833317583318,41.0791918128875,,,,,,,,,,
Unk,SS,20,0.3,25,,,1.16189500386223,6.02494813255683,24.0997925302273,44.3655271579185,69.5607648031561,33.9587985653203,,,,,,,,,,
Unk,SS,20,0.3,30,,,,1.6431676725155,18.0748443976705,21.9089023002066,48.7473076179598,24.0997925302273,,,,,,,,,,
Unk,SS,20,0.3,40,,,,4.26028168082816,8.90786169627706,17.4284250579334,25.1743917503482,12.7808450424845,,,,,,,,,,
Unk,SS,20,0.3,60,,,0.193649167310371,,0.821583836257749,3.01247406627841,3.286335345031,1.6431676725155,,,,,,,,,,
Unk,SS,20,0.3,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.3,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.4,2,,,0.570087712549569,2.41867732448956,6.44980619863884,9.67470929795826,13.7058381721075,11.287160847618,,,,,,,,,,
Unk,SS,20,0.4,5,,,0.465474668125631,1.97484176581315,13.823892360692,19.7484176581315,34.8888711960323,17.7735758923183,,,,,,,,,,
Unk,SS,20,0.4,10,,,1.0816653826392,9.17823512446701,15.8069604921376,42.3218619628201,61.1882341631134,33.6535287897124,,,,,,,,,,
Unk,SS,20,0.4,15,,,,7.1386273190299,21.4158819570897,36.712940497868,81.5843122174845,32.1238229356345,,,,,,,,,,
Unk,SS,20,0.4,20,,0.360555127546399,0.360555127546399,7.64852927038917,15.2970585407783,46.9109795250536,66.2872536767062,38.7525483033051,,,,,,,,,,
Unk,SS,20,0.4,25,,,1.4422205101856,5.09901951359278,12.2376468326227,29.0644112274789,53.0298029413649,24.4752936652454,,,,,,,,,,
Unk,SS,20,0.4,30,,,0.721110255092798,2.54950975679639,9.68813707582629,21.4158819570897,34.6733326924309,19.8861761030119,,,,,,,,,,
Unk,SS,20,0.4,40,,,0.509901951359278,3.60555127546399,6.12943716828878,11.1772089539384,15.8644256120415,12.9799845916704,,,,,,,,,,
Unk,SS,20,0.4,60,,,,,1.01980390271856,2.03960780543711,4.07921561087423,1.01980390271856,,,,,,,,,,
Unk,SS,20,0.4,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.4,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.5,2,,0.524404424085076,0.524404424085076,0.741619848709566,5.19133894096696,16.3156366716105,14.0907771254818,6.6745786383861,,,,,,,,,,
Unk,SS,20,0.5,5,,,,0.605530070819498,3.63318042491699,23.0101426911409,26.6433231160579,17.5603720537655,,,,,,,,,,
Unk,SS,20,0.5,10,,0.33166247903554,1.32664991614216,2.34520787991172,11.2569978235762,26.2663282550112,58.6301969977929,25.3282451030465,,,,,,,,,,
Unk,SS,20,0.5,15,,,0.33166247903554,4.69041575982343,9.38083151964686,36.1162013506404,54.4088228139518,37.9923676545698,,,,,,,,,,
Unk,SS,20,0.5,20,,,0.33166247903554,2.81424945589406,8.44274836768217,27.6734529829582,52.0636149340401,26.7353698309936,,,,,,,,,,
Unk,SS,20,0.5,25,,,,2.34520787991172,8.91178994366452,23.4520787991172,45.9660744462696,23.4520787991172,,,,,,,,,,
Unk,SS,20,0.5,30,,,,2.34520787991172,5.15945733580577,12.1950809755409,26.7353698309936,12.6641225515233,,,,,,,,,,
Unk,SS,20,0.5,40,,0.234520787991172,,1.32664991614216,2.32163735324878,9.9498743710662,17.9097738679192,8.95488693395958,,,,,,,,,,
Unk,SS,20,0.5,60,,,,0.234520787991172,0.234520787991172,1.17260393995586,1.6416455159382,2.34520787991172,,,,,,,,,,
Unk,SS,20,0.5,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.5,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.7,2,,,0.316227766016838,0.447213595499958,1.78885438199983,4.47213595499958,10.285912696499,5.81377674149945,,,,,,,,,,
Unk,SS,20,0.7,5,,,,0.365148371670111,1.46059348668044,8.39841254841255,17.8922702118354,10.5893027784332,,,,,,,,,,
Unk,SS,20,0.7,10,,,,1.4142135623731,3.11126983722081,11.0308657865101,28.0014285349873,21.2132034355964,,,,,,,,,,
Unk,SS,20,0.7,15,,0.4,0.8,0.848528137423857,2.82842712474619,21.2132034355964,35.0724963468528,26.021529547665,,,,,,,,,,
Unk,SS,20,0.7,20,,,,1.69705627484771,5.37401153701776,13.0107647738325,36.4867099092259,27.1529003975634,,,,,,,,,,
Unk,SS,20,0.7,25,,,,0.565685424949238,3.39411254969543,9.89949493661167,29.1327993848858,16.1220346110533,,,,,,,,,,
Unk,SS,20,0.7,30,,,,0.848528137423857,2.54558441227157,7.91959594928933,14.9906637611548,14.142135623731,,,,,,,,,,
Unk,SS,20,0.7,40,,,0.282842712474619,0.6,1.2,4.8,13.4,6.2,,,,,,,,,,
Unk,SS,20,0.7,60,,,,,0.282842712474619,0.989949493661167,2.40416305603426,1.5556349186104,,,,,,,,,,
Unk,SS,20,0.7,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.7,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,2,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,5,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,10,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,15,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,20,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,25,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,30,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,40,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,60,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,0.9,180,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,2,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,5,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,10,,0.0707106781186547,0.0707106781186547,,,,,,,,,,,,,,,
Unk,SS,20,1.1,15,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,20,,0.0707106781186547,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,25,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,30,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,40,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,60,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,90,,,,,,,,,,,,,,,,,,
Unk,SS,20,1.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.1,2,,8.27042925125413,26.8788950665759,2.92403830344269,,,,,,,,,,,,,,
Unk,SS,30,0.1,5,0.974679434480896,29.8247659951703,111.983555340356,2.38746727726266,0.795822425754221,,,,,,,,,,,,,
Unk,SS,30,0.1,10,1.25830573921179,35.7429713370335,149.074343869091,8.01373820385967,,,,,,,,,,,,,,
Unk,SS,30,0.1,15,1.00664459136943,16.1279260911005,76.7166214063159,6.16441400296898,0.616441400296898,,,,,,,,,,,,,
Unk,SS,30,0.1,20,0.754983443527075,7.41012820401915,35.3070814426795,3.69864840178139,1.2328828005938,,,,,,,,,,,,,
Unk,SS,30,0.1,25,,0.871779788708135,10.0254675701435,3.69864840178139,,,,,,,,,,,,,,
Unk,SS,30,0.1,30,,,,1.84932420089069,1.2328828005938,,,,,,,,,,,,,
Unk,SS,30,0.1,40,,,,0.435889894354067,,,,,,,,,,,,,,
Unk,SS,30,0.1,60,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.1,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.2,2,,1.95576072156079,4.56344168364185,,,,,,,,,,,,,,,
Unk,SS,30,0.2,5,0.921954445729289,17.0333007175161,69.197784164909,5.26940856896357,,,,,,,,,,,,,,
Unk,SS,30,0.2,10,0.238047614284762,23.5017020660207,72.1543484483091,6.41404708432983,1.16619037896906,,,,,,,,,,,,,
Unk,SS,30,0.2,15,0.714142842854285,6.18465843842649,23.0893915034589,11.6619037896906,,,,,,,,,,,,,,
Unk,SS,30,0.2,20,,2.88617393793236,10.3077640640442,3.49857113690718,,,,,,,,,,,,,,
Unk,SS,30,0.2,25,0.476095228569523,4.12310562561766,6.18465843842649,1.16619037896906,,,,,,,,,,,,,,
Unk,SS,30,0.2,30,,,,1.16619037896906,1.16619037896906,,,,,,,,,,,,,
Unk,SS,30,0.2,40,,,0.874642784226795,0.824621125123532,1.2369316876853,,,,,,,,,,,,,
Unk,SS,30,0.2,60,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.2,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.2,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.3,2,,1.83711730708738,8.57321409974112,,,,,,,,,,,,,,,
Unk,SS,30,0.3,5,1.44337567297406,19.5,32,,,,,,,,,,,,,,,
Unk,SS,30,0.3,10,0.894427190999916,24.012496746486,44.5393084813853,4.38178046004133,,,,,,,,,,,,,,
Unk,SS,30,0.3,15,,10.0697567001393,14.3300383809674,0.547722557505166,1.6431676725155,,,,,,,,,,,,,
Unk,SS,30,0.3,20,,,0.387298334620742,1.6431676725155,,,,,,,,,,,,,,
Unk,SS,30,0.3,25,,,,1.6431676725155,,,,,,,,,,,,,,
Unk,SS,30,0.3,30,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.3,40,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.3,60,,,,0.273861278752583,,,,,,,,,,,,,,
Unk,SS,30,0.3,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.3,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.4,2,,,0.570087712549569,,,,,,,,,,,,,,,
Unk,SS,30,0.4,5,0.268741924943285,0.465474668125631,3.72379734500505,,,,,,,,,,,,,,,
Unk,SS,30,0.4,10,,3.24499614791759,3.24499614791759,,,,,,,,,,,,,,,
Unk,SS,30,0.4,15,,0.721110255092798,0.721110255092798,,,,,,,,,,,,,,,
Unk,SS,30,0.4,20,,,0.360555127546399,,,,,,,,,,,,,,,
Unk,SS,30,0.4,25,,,,0.509901951359278,,,,,,,,,,,,,,
Unk,SS,30,0.4,30,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.4,40,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.4,60,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.4,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.4,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,2,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,5,,,0.428174419288838,,,,,,,,,,,,,,,
Unk,SS,30,0.5,10,,,0.33166247903554,,,,,,,,,,,,,,,
Unk,SS,30,0.5,15,,,0.66332495807108,,,,,,,,,,,,,,,
Unk,SS,30,0.5,20,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,25,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,30,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,40,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,60,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.5,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,2,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,5,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,10,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,15,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,20,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,25,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,30,,,0.2,,,,,,,,,,,,,,,
Unk,SS,30,0.7,40,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,60,,0.1,0.1,,,,,,,,,,,,,,,
Unk,SS,30,0.7,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.7,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,2,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,5,,0.182574185835055,0.547722557505166,,,,,,,,,,,,,,,
Unk,SS,30,0.9,10,0.0816496580927726,,0.848528137423857,,,,,,,,,,,,,,,
Unk,SS,30,0.9,15,0.0816496580927726,0.141421356237309,0.141421356237309,,,,,,,,,,,,,,,
Unk,SS,30,0.9,20,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,25,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,30,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,40,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,60,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,0.9,180,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,2,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,5,,,0.0912870929175277,,,,,,,,,,,,,,,
Unk,SS,30,1.1,10,,,0.0707106781186547,,,,,,,,,,,,,,,
Unk,SS,30,1.1,15,,,0.212132034355964,0.2,,,,,,,,,,,,,,
Unk,SS,30,1.1,20,,,,0.1,,,,,,,,,,,,,,
Unk,SS,30,1.1,25,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,30,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,40,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,60,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,90,,,,,,,,,,,,,,,,,,
Unk,SS,30,1.1,180,,,,,,,,,,,,,,,,,,
Unk,SS,40,0.1,2,38.9952988619569,899.409181073887,1185.42819267976,,,,,,,,,,,,,,,
Unk,SS,40,0.1,5,85.7717902343189,2037.65052204739,2304.94795313618,,,,,,,,,,,,,,,
Unk,SS,40,0.1,10,58.3853862994271,1495.97411742316,1738.76478857837,,,,,,,,,,,,,,,
